restaurant_id,name,direction,phone,website,type_food,special_diets,price_range,trip_rating,no_reviews,service_rating,food_rating,value_rating
798,La Vera Birreria 18,"Via Umberto I, 7, 36057 Arcugnano Italy",+39 0444 270111,https://www.facebook.com/laverabirreria18/,"Italian, Bar, Pizza, Mediterranean",Vegetarian Friendly,N.A,3.5,237,3.5,4,4
799,Pizzeria Ristorante La Cascina,"Viale Risorgimento, 5, 36051 Creazzo Italy",+39 0444 341242,https://www.pizzerialacascina.it/,"Italian, Pizza",Vegetarian Friendly,N.A,4,136,4,4,4
800,Pegaso,"Via Michele Abrile 20, 37016 Garda Italy",+39 349 578 8596,http://www.pegaso-garda.it/,N.A,N.A,N.A,4.5,106,4.5,4.5,4.5
801,Gio Gelati,"1998 Union St, San Francisco, CA 94123-4205",+1 415-867-1306,https://www.giogelati.com/,N.A,N.A,N.A,5,19,5,5,4.5
802,Rosso Pub & Pizza,"Svetes iela 8 In the centre of the bus station square, Jelgava 3001 Latvia",+371 63 011 777,http://www.rosso-pizza.com/,"Italian, Pizza, International, Latvian, Eastern European",Vegetarian Friendly,N.A,4.5,25,5,5,5
803,Amorino Islington,"110 Upper Street, London N1 1QN England",+44 20 7226 8717,http://www.amorino.com/en/,N.A,N.A,N.A,4.5,86,4.5,4.5,4
804,Enoteca Realda,"Piazza Giuliano Castagnedi 2, 37038, Soave Italy",+39 045 660 0624,http://www.enotecarealda.it/,"Italian, Mediterranean, European, Wine Bar","Vegetarian Friendly, Gluten Free Options",N.A,4,241,4,4.5,4
805,Corte San Giovanni,"Piazza Porta S. Giovanni, 1, 37011, Bardolino Italy",+39 045 621 1106,http://www.corvinorestaurant.com/,"Italian, Pizza, Seafood, Mediterranean, European",Vegetarian Friendly,N.A,3,675,3,3,3
806,Osteria alla Rosa,"P.zza Boccara, 5, 37018, Malcesine Italy",+39 045 657 0783,http://www.osteriaallarosa.it/,"Italian, Mediterranean",Vegetarian Friendly,N.A,3,436,3.5,3,3
807,Osteria Due Nani,"Corso Umberto Primo 1, 37011, Bardolino Italy",+39 045 621 1323,http://www.osteriaduenani.it/,N.A,N.A,N.A,4,765,4,4,3.5
808,Casa Lady Garda,"Via Giuseppe Verdi 2/4, 37016 Garda Italy",+39 045 725 6562,http://www.casalady.it/casaladygarda/,"Pizza, Mediterranean, Italian, Seafood, Lombard, Northern-Italian","Vegetarian Friendly, Gluten Free Options",€13 - €20,4,824,4,4,4
809,La Cremeria di Lazise,"Via Fontana 8/10, 37017, Lazise Italy",+39 045 647 0691,http://www.facebook.com/La-Cremeria-Di-Lazise-266464543488213/timeline/,Cafe,Vegetarian Friendly,N.A,4,425,4,4.5,4
810,Al Cavalcavia,"Via Villa, 1, Sommacampagna Italy",+39 045 858 1151,http://www.facebook.com/Trattoria-Al-cavalcavia-103057468046834/,"Italian, Pizza, International, Mediterranean",N.A,N.A,4,119,3.5,4,4
811,ONE PLATE Restaurant & Pizza,"Via Ca Nova Zampieri 4/E, 37057, San Giovanni Lupatoto Italy",+39 045 875 1472,http://www.oneplate.it/,"Italian, Pizza, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€12 - €35,4,319,4,4,3.5
812,Ristorante Al Pigno,"Via Rosolotti 8, 37060, Sona Italy",+39 045 719 0091,http://www.trattoriaalpigno.it/,"Italian, Mediterranean, Barbecue",Vegetarian Friendly,€15 - €35,4,431,3.5,4,4.5
813,Viel Nois,"Peterweg 8, 39040, Funes Italy",+39 0472 840526,http://www.vielnois.com/,"Mediterranean, Italian, Pizza, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,299,4,4,4
814,Andiamo La,"Santa Ana Centro, 300Norte de la Cruz Roja contiguo a Supermercado MasxMenos, Santa Ana 10901 Costa Rica",+506 2282 7879,http://www.facebook.com/Andiamo-La-529807450367373,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€8 - €34,4.5,596,4.5,4.5,4
815,Tiziano Pizzeria,"Pappelstr. 75, 28199 Bremen, State of Bremen Germany",+49 421 69555828,https://www.facebook.com/TizianoPizzeria/,"Italian, Pizza",Vegetarian Friendly,N.A,4.5,41,4,4.5,4.5
816,La Taverna dei Baldi,"Corso Giuseppe Mazzini 29, 36071 Arzignano Italy",+39 0444 477278,http://www.facebook.com/La-Taverna-Dei-Baldi-471674526323954,Italian,Gluten Free Options,€10 - €30,4.5,242,4.5,4.5,4
817,Farina & Co. Catterall,"Beacon Retail Park Westfield Road Unit 4, Beacon Retail Park,, Catterall PR3 0EN England",+44 1995 676449,http://www.farinaco.co.uk/,"Italian, Pizza, Mediterranean","Vegetarian Friendly, Vegan Options",€12 - €29,4.5,60,5,5,4.5
818,Don Lisander,"Via Alessandro Manzoni 12A, 20121 Milan Italy",+39 02 7602 0130,http://www.ristorantedonlisander.com/,N.A,N.A,N.A,4,785,4,4,3.5
819,Ristorante Libeccio,"Viale Regina Elena 141 Via Lagomaggio corner, 47921, Rimini Italy",+39 0541 388152,http://www.ristorantelibeccio.it/,"Italian, Pizza, Seafood, Mediterranean, Emilian, Northern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4,985,4,4,4
820,La Balmesina,"Balmes 193, 08006 Barcelona Spain",+34 934 15 62 24,http://www.labalmesina.com/,"Italian, Pizza, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€15 - €20,4,212,4,4.5,4.5
821,Osteria Il Cursore,"Stradella del Pozzetto 10, 36100 Vicenza Italy",+39 0444 323504,https://www.osteriacursore.it/,"Italian, Seafood, Mediterranean","Vegetarian Friendly, Gluten Free Options",€15 - €30,4,763,4,4,4
822,Umberto,"Via Alabardieri 30, 80121, Naples Italy",+39 081 418555,http://www.umberto.it/,"Campania, Southern-Italian, Neapolitan","Vegetarian Friendly, Vegan Options, Gluten Free Options",€35 - €35,4,1570,4,4,4
823,Ristorante il Doge,"Scala del Redentore 4 (via Portici), 38068, Rovereto Italy",+39 0464 480854,https://www.facebook.com/RistoranteIlDoge.Rovereto,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4,1003,4.5,4,4
824,Ristorante Grissino,"Estrada de Vale do Lobo, Loule 8135-016 Portugal",+351 289 356 562,http://www.facebook.com/Grissinoalgarve/,N.A,N.A,N.A,4.5,177,4.5,4.5,4.5
825,La Commedia delle Pentole,"Via Zara 125, 25125 Brescia Italy",+39 340 061 2225,https://www.lacommediadellepentole.com/,"Italian, Steakhouse, Barbecue, Lombard, Northern-Italian, Mediterranean",Gluten Free Options,N.A,4,274,4,4,4
826,Piacere Molise,"Via Candia 60, 00192 Rome Italy",+39 06 3974 3553,http://www.facebook.com/pages/Piacere-Molise/193956000639821,"Italian, Mediterranean, Romana, Lazio, Central-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4,517,4,4,4
827,Duomo Ristorante Italiano,"Corner of Vasilissis Verinikis and Tombs of the kings rd, opp Kissos htl, Paphos 8010 Cyprus",+357 99 473931,http://www.duomo.com.cy/,"Italian, Pizza, Mediterranean, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",€13 - €40,4.5,1598,4.5,4.5,4.5
828,Ristorante Pizzeria Da Salvatore,"Via Guglielmo Marconi n 105, 25080 Padenghe sul Garda Italy",+39 030 990 7357,https://www.facebook.com/Ristorante-Pizzeria-Da-Salvatore-531514703537151/,"Italian, Pizza, European, Mediterranean",Vegetarian Friendly,N.A,3.5,196,3.5,3.5,3.5
829,Sestante Bar & Restaurant,"Campo San Zaccaria, Castello, 4687 Part of Paganelli Hotel, 30100 Venice Italy",+39 041 476 4210,http://www.sestantevenezia.com/,"Seafood, Italian, Bar, Mediterranean","Vegetarian Friendly, Gluten Free Options",N.A,4,211,4,4,4
830,Italian Tomato,"8380 Bridgeport Rd, Richmond, British Columbia V6X 3C7 Canada",+1 604-247-0040,http://www.italiantomato.ca/,N.A,N.A,N.A,4,390,4,4,4
831,Ristorante Pizzeria Da Salvi,"Dorfstrasse 189 Hotel Steinbock, Grindelwald 3818 Switzerland",+41 33 853 89 89,http://www.steinbock-grindelwald.ch/,"Italian, Pizza, Mediterranean, European","Vegetarian Friendly, Vegan Options",N.A,4,445,4,4,4
832,Ristorante Antica Croce,"Via Dei Laghi 1, 38060 Tenno Italy",+39 0464 500620,http://www.gardaslowemotion.it/,Italian,N.A,N.A,4,291,4,4.5,4
833,Ristorante Pizzeria Snoopy 2,"Via Ferrarese 113, 40128 Bologna Italy",+39 051 360933,https://www.facebook.com/Ristorante-Pizzeria-Snoopy-2-458364677517830/,"Italian, Pizza, Seafood, Mediterranean",Vegetarian Friendly,N.A,3.5,234,3.5,4,3.5
834,Stef’s at Oregano,"18-19 St. Albans Place Along Upper Street from Angel tube station., London N1 0NX England",+44 20 7288 1123,https://www.stefsoregano.co.uk/,N.A,N.A,N.A,4,225,4.5,4,4
835,Trattoria La Gerla,"Via Giovanni da Procida 1, 20149 Milan Italy",+39 02 311304,N.A,"Italian, Seafood, Mediterranean",Vegetarian Friendly,N.A,4,168,4,4,4
836,Birreria Forst,"Via Giorgio Galatti 11, 34133, Trieste Italy",+39 040 662670,http://www.grandiristorantitrieste.com/,"Italian, German, Austrian, Bar, European, Central European",Vegetarian Friendly,N.A,3.5,598,4,4,3.5
837,De Gobbi,"Via Olmo 52, 36051 Creazzo Italy",+39 0444 520509,https://www.trattoriadegobbi.com/,"Italian, Mediterranean, Barbecue","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4,537,4,4,3.5
838,Caruso,"Via Romagnoli 23, 25019 Sirmione Italy",+39 030 916017,http://www.carusoristorantepizzeria.it/,"Italian, Pizza, Seafood, Mediterranean, European",Vegetarian Friendly,N.A,3,635,3,3,3
839,Trattoria Pina,"5541 N Swan Rd, Tucson, AZ 85718-5423",+1 520-577-6992,http://www.trattoriapina.com/,N.A,N.A,N.A,4,177,4,4,4
840,Bounty Risto Pub,"Via delle Moline 6/A Via Mentana 9/B, 40126 Bologna Italy",+39 338 918 3669,http://www.bountybologna.it/,"Italian, Bar, Pizza, Pub, Mexican",Vegetarian Friendly,N.A,3,474,3.5,3.5,3.5
841,Ristorante Marco Polo,"Salizada San Lio, 5571, 30122 Venice Italy",+39 041 523 5018,N.A,N.A,N.A,N.A,4,972,4,4,4
842,Krugh,"Borgo Pio 127/128 Incrocio via del mascherino, 00193 Rome Italy",+39 06 6821 0895,http://www.facebook.com/KRUGH-499649450129309,"Italian, Seafood, Mediterranean, European, Romana, Lazio, Central-Italian","Vegetarian Friendly, Vegan Options",€5 - €30,4,961,4.5,4.5,4
843,La Pavana Ristorante Pizzeria,"Via Trieste 2, 35121, Padua Italy",+39 049 875 9994,https://www.facebook.com/La-Pavana-Ristorante-Pizzeria-Padova-1387000858226154/,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options",€18 - €20,4,406,4,4,4
844,E Caplèt,"Rigaste San Zeno 31, 37123, Verona Italy",+39 045 894 0592,http://www.ecaplet.it/,"Italian, Mediterranean, Deli",Vegetarian Friendly,€5 - €8,4.5,29,5,5,4.5
845,Gelateria Ravelli,"Via Mazzini, Verona Italy",+39 02 3913 90206,N.A,N.A,N.A,N.A,3.5,45,3.5,3.5,3
846,Marie Bistrot,"Via Scudo di Francia 5, 37121, Verona Italy",+39 045 595116,https://www.facebook.com/bistrotmarie/,N.A,N.A,N.A,4,45,4.5,4.5,4.5
848,051 - Zerocinquantuno (Tigelle & Vino),"Via Belvedere 7/A Zerocinquantuno, 40121 Bologna Italy",+39 051 222192,http://www.zerocinquantuno.net/,"Italian, Emilian, Northern-Italian",N.A,N.A,4,354,4,4,4
849,La Patatina a San Giacomo,"Campo San Giacomo DallOrio Santa Croce 1587, 30135 Venice Italy",+39 041 524 3692,http://www.lapatatina.it/,N.A,N.A,N.A,4,683,4.5,4,3.5
850,Ristorante Trattoria Nalin,"Via Argine Sinistro Novissimo 29, 30034, Mira Italy",+39 333 302 1331,http://www.trattorianalin.it/,"Italian, Seafood, Mediterranean","Vegetarian Friendly, Gluten Free Options",€50 - €150,4,458,4,4,3.5
851,Vinoteca Delizia,"Via Spagna 6, 37016 Garda Italy",N.A,http://www.facebook.com/Vinoteca-Delizia-Wine-Bar-686785614841555/?rf=906936126026602https://www.facebook.com/Vinoteca-Delizia-Wine-Bar-686785614841555/,N.A,N.A,N.A,5,69,5,4,4.5
852,Hotel Ristorante Turismo,"Via Giacomo Matteotti 1, 37063 Isola della Scala Italy",+39 045 663 1209,http://www.hotelristoranteturismo.com/ita/ristorante-pesce-verona.php,"Italian, Pizza, Seafood, Mediterranean",Vegetarian Friendly,N.A,4.5,63,4,4.5,4
853,Pizzeria da asporto Loris,"Via Adda 2, 37060 Lugagnano, Sona Italy",+39 045 868 1090,http://www.pizzeriadaasportoloris.it/,"Italian, Pizza","Vegetarian Friendly, Vegan Options",N.A,4.5,73,4.5,5,4.5
854,a Mano,"450 Hayes Street, San Francisco, CA 94102",+1 415-506-7401,http://amanosf.com/,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",€13 - €17,4,107,4,4,4
855,Nu Lounge Bar,"Via De Musei 6, 40124 Bologna Italy",+39 051 222532,http://www.nuloungebar.com/,Bar,Vegetarian Friendly,N.A,4,390,4,3.5,3.5
856,Hotel Ristorante Miralago,"Lungolago Regina Adelaide 52, 37016 Garda Italy",+39 045 725 5198,http://www.miralagogarda.it/,"Italian, Pizza, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options",N.A,4,392,4,4,4
857,Ristorante Ancora,"Piazza Giacomo Matteotti 25, 37011, Bardolino Italy",+39 045 621 1071,https://www.facebook.com/ristoranteancorabardolino/,"Italian, Seafood, Mediterranean, European",Vegetarian Friendly,N.A,4,264,4,4,4
858,Signorvino Affi,"Via San Pieretto 15, 37010 Affi Italy",+39 045 723 8157,https://www.signorvino.com/it/wine-store.html?utm_source=listings&utm_medium=organic&utm_campaign=local&utm_term=B019&y_source=1_MTQ4Njg4MTItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"Italian, Mediterranean, Wine Bar, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€13 - €34,3.5,352,4,4,3.5
859,Pizzeria Scaligera,"Via Venticinque Aprile 17, 37038, Soave Italy",+39 045 768 0756,http://www.facebook.com/Pizzeria-Scaligera-354003691348066,"Italian, Pizza, Mediterranean","Vegetarian Friendly, Vegan Options",€9 - €15,4,224,4.5,4.5,4.5
860,Antica Trattoria Da Amedeo,"Via Roma 15, 37038, Soave Italy",+39 045 619 0404,https://www.facebook.com/Antica-Trattoria-Da-Amedeo-380259928772625/,Italian,Vegetarian Friendly,N.A,4,524,4,4,4
861,Ristorante Eva,"Via Due Porte 43 Piovezzano di Pastrengo, 37010 Pastrengo Italy",+39 045 717 0110,http://www.ristoranteeva.com/,"Italian, Mediterranean",Vegetarian Friendly,N.A,4,227,4,4,4.5
862,Ristorante Pizzeria Miralago,"Via Maoni Bassi 1, 37010, Costermano Italy",+39 045 720 0397,http://www.miralagocostermano.com/,"Italian, Pizza, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options",N.A,4,364,4,4,4
863,Erboristeria Caffe & Partners,"Via San Rocchetto 5, 37121, Verona Italy",N.A,N.A,"Pizza, Pub",N.A,N.A,3.5,25,4.5,4.5,4.5
864,Trattoria V Ponte,"Via Luigi Galvani 109, 37138, Verona Italy",+39 045 575157,N.A,"Italian, Seafood, Mediterranean",N.A,N.A,4,53,3.5,3.5,3.5
865,Piadineria e Arrosticini the 9th Street,"Vicolo Aleardo Aleardi 9, 37019, Peschiera del Garda Italy",+39 347 701 2526,https://www.facebook.com/Piadineria-e-Arrosticini-The-9th-Street-Peschiera-Del-Garda-658364204503377/,"Italian, Fast Food, Grill, Street Food, Bar, Pub",Vegetarian Friendly,N.A,5,51,4.5,4.5,4
866,Degusto,"Via Camporosolo 9/A, 37047 San Bonifacio Italy",+39 328 182 4572,http://www.ristorantedegusto.it/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€35 - €120,4.5,604,4.5,4.5,4
867,Trattoria da Nanni,"Via Gazzoli 34, 37010, Costermano Italy",+39 045 720 0080,http://www.dananni.com/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Gluten Free Options",N.A,4.5,306,4.5,4.5,4
868,Vecchia Dogana Restaurant,"Piazzetta A. Partenio 10/12, 37017, Lazise Italy",+39 045 242 9314,http://www.ristorantevecchiadogana.it/,"Seafood, Mediterranean, European, Northern-Italian","Vegetarian Friendly, Gluten Free Options",€29 - €55,4.5,342,4.5,4.5,4
869,Osteria al Vicolo,"Via XX Settembre, 37016 Garda Italy",+39 351 550 1601,https://www.facebook.com/osteriaalvicolo/,N.A,N.A,N.A,4.5,348,4.5,4.5,4.5
870,Agriturismo San Francesco,"Via Casa Lanzetti 20, 37067, Valeggio Sul Mincio Italy",+39 045 637 1001,http://www.sanfrancescoagriturismo.it/,Italian,Vegetarian Friendly,€25 - €45,4.5,641,4.5,4.5,4.5
871,Sapori in Cantina,"Via Berra Vecchia 4 Peschiera del Garda VR, 37019, Peschiera del Garda Italy",+39 045 755 0949,http://www.saporiincantina.com/,"Italian, Mediterranean, Wine Bar",Vegetarian Friendly,N.A,4.5,343,4,4.5,4
872,Pizzeria Alle Vigne,"Via SantAnna 2, 37024, Negrar di Valpolicella Italy",+39 045 750 1472,http://www.allevigne.it/,"Italian, Pizza, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options",N.A,4,380,4,4,3.5
873,Trattoria Al Ponte Di Tonoli Luca,"Via Venezia 9, 37019, Peschiera del Garda Italy",+39 045 755 0107,N.A,"Italian, Seafood, Mediterranean",N.A,N.A,4,176,4,4,4
874,Trattoria La Rama,"Localita Bogonza 9, 37013, Caprino Veronese Italy",+39 045 724 1964,http://www.ramarelais.com/,"Italian, Mediterranean",Vegetarian Friendly,N.A,4.5,212,4.5,4.5,4
875,La Zoccola del Pacioccone Pizzeria,"Nieuwe Nieuwstraat 22, 1012 NH Amsterdam The Netherlands",+31 6 13256675,http://www.theredwinedistrict.com/,"Italian, Pizza, Mediterranean, European, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options",N.A,4.5,2156,4.5,4.5,4
876,Amici Ristorante,"3343 W Cary St, Richmond, VA 23221-3403",+1 804-353-4700,http://www.amicirva.com/,Italian,N.A,€4 - €21,4.5,97,4.5,4.5,4
877,Fabiolus Cucina,"6270 W Sunset Blvd, Los Angeles, CA 90028-8725",+1 323-467-2882,http://www.fabiolus.com/,"Italian, Healthy, Wine Bar, Sardinian, Central-Italian, Southern-Italian","Vegetarian Friendly, Gluten Free Options",€7 - €21,4,149,4,4,4
878,Il Piccolo Gelato,"217 Sturt St, Ballarat, Victoria 3350 Australia",+61 3 4310 6437,http://www.ilpiccologelato.com.au/,N.A,N.A,N.A,4.5,59,4.5,5,4.5
880,Old Money Pizzeria,"Viale Cristoforo Colombo 112, 70017 Putignano Italy",+39 080 968 0004,https://www.facebook.com/OldMoneyPizzeria/?hc_ref=ARRa2bA1jhEyFcSkXuuQU9rtAJ9cwD55BNGEDoAG8LmuZ3WrTkyhZllEyG_anxTMlAI,"Italian, Pizza, Healthy, Gastropub","Vegetarian Friendly, Gluten Free Options",€10 - €25,4.5,121,4,4.5,4
881,Hello Gelato,"20 E Colorado Blvd Suite 101, Pasadena, CA 91105-1948",+1 626-744-1788,N.A,N.A,N.A,N.A,4.5,19,4.5,4,4
882,Gelateria & Caffe Amato - Letná,"Hermanova 597/61 Corner with Kamenická street, Prague 170 00 Czech Republic",+420 223 016 223,http://www.gelateriaamato.cz/,"Italian, Cafe",N.A,€2 - €4,4.5,58,4.5,5,5
883,Osteria della Fragoletta,"Piazza Arche 5/A, 46100, Mantua Italy",+39 0376 323300,http://www.fragoletta.it/,"Italian, Mediterranean, Lombard, Northern-Italian","Vegetarian Friendly, Gluten Free Options",N.A,4,1939,4,4,4
884,La Tavernetta,"Via Camillo Benso Conte di Cavour 7, 35030 Cinto Euganeo Italy",+39 348 255 4496,http://www.latavernettaconchiara.it/,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€35 - €48,4.5,341,4.5,4.5,4
885,Ristorante Ciccarelli Esplanade,"Piazza Puccini 20, 55049 Viareggio Italy",+39 0584 54261,http://www.facebook.com/RistoranteCiccarelliEsplanade/?ref=aymt_homepage_panel,"Italian, Seafood, Mediterranean, European, Tuscan, Central-Italian",N.A,€35 - €65,4.5,495,4.5,4.5,4.5
886,La Lepre Ristorante,"Via Girolamo Bagatta 33, 25015, Desenzano Del Garda Italy",+39 030 914 2313,http://lalepreristorante.it/,"Italian, Seafood, Mediterranean, Contemporary","Vegetarian Friendly, Vegan Options, Gluten Free Options",€45 - €90,4.5,798,4.5,4.5,4
887,La bottega del formaggio,"Via Bagnoli Croce 28 Vicino la Villa Comunale, 98039, Taormina, Sicily Italy",+39 0942 23594,http://la-bottega-del-formaggio.business.site/,"Italian, Mediterranean, Sicilian, Southern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,5,465,5,5,5
888,Ristorante Marciana San Marco,"Sestiere San Marco 367/b, 30124 Venice Italy",+39 041 520 6524,http://www.marcianavenice.com/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€24 - €48,4,588,4.5,4,3.5
889,Vedl Mulin,"Via Rezia 142, 39046, Ortisei Italy",+39 0471 796089,http://www.vedlmulin.com/,"Italian, Austrian, Pizza, Mediterranean, European, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,3.5,517,4,3.5,3.5
890,La Vecia Osteria Del Moro,"Via del Castello 2, 33170, Pordenone Italy",+39 0434 28658,https://www.laveciaosteriadelmoro.com/,"Italian, Mediterranean",Vegetarian Friendly,N.A,3.5,320,4,4,3.5
891,Pizza EATaliano,"Batthyany ter 6., Budapest 1011 Hungary",+36 1 225 2700,http://www.pizzaeataliano.hu/,N.A,N.A,N.A,4,289,4,4,4
892,Trattoria Dulè,"2/d, p. Garibaldi, Forte Dei Marmi Italy",+39 0584 80862,N.A,"Italian, Pizza, Seafood, Mediterranean",Vegetarian Friendly,N.A,2.5,461,3.5,3.5,2.5
893,Perdincibacco,"Via delle Fornaci 5, 00165 Rome Italy",+39 06 632527,https://www.facebook.com/perdincibaccoroma/,"Italian, Pizza, Mediterranean, Romana, Lazio, Central-Italian","Vegetarian Friendly, Vegan Options",N.A,4,492,4,4,4
894,Ristorante Pizzeria La Perla Rosa,"Via Giovanni XXIII 108 Borbiago di Mira, 30034, Mira Italy",+39 041 426 6161,http://www.perlarosa.it/,"Mediterranean, Pizza, Seafood",Vegetarian Friendly,€45 - €80,3.5,340,4,4,3.5
895,Trattoria del Peso,"Via XX Settembre 9 Piazza Peso, 12050 Castino Italy",+39 0173 84285,N.A,Italian,N.A,N.A,4,110,4,4,4.5
896,Il Corno Rosso,"Vocabolo Morrali, 190, 05023, Baschi Italy",+39 0744 957138,http://www.ilcornorosso.it/corno-rosso.aspx,"Italian, Pizza, Mediterranean, Barbecue",Vegetarian Friendly,N.A,4,260,4,4,4
